Regardless of hat happens gotta give Jake props for finally fighting a real boxer,,,
Dang he didnt sign the contract,,,
Did everyone get checked for PEDS,,,
Jake is shitting already,,,
hat belt are they fighting for,,,
boxing belt,,,
ImJustChris hich is ho ons it,,,
jrogs idk lol,,,
hy does Jake talk like a  year old boy hos learnt ho to talk through atching tik tok,,,
Jake talking like hes Black  youre middle class from Ohio,,,
Ho more of an embarrassment to boxing can Jake Paul be,,,
If I as the one fighting I ould be more orried about fighting Tommy than Jake,,,
The Fury in Furys voice hen he as Furiously yelling at Jake as quite Furious,,,
Goat comment,,,
,,,
Booooooooooooooo Tommy fury,,,
I think Ryan Garcia ill in tonight Ryan Garcia too toguh for Jake paul,,,
Pushes the mic aay,,,
Tommy looking like the character you make In a e game,,,
Bean dip,,,
You as nervous fears in ya eyes,,,
if tommy uses his left easy ork all night,,,
Lets go jakey,,,
Is anybody really going for jake,,,
Real ones,,,
Jake Paul ins via first round knock out,,,
Jake paul looked like he as trying to grab his balls at  kinda SuS,,,
I predict it to be a boring fight until the end ith a Tommy in,,,
Tommy hy Train Legs Fury,,,
hmm,,,
Tommy bout to let the family don,,,
love islander VS a Youtubers,,,
o Jake Paul is fighting max the meat guy,,,
jake only knos ho to say the same thing over and over again until he gets a reaction,,,
I feel like tommy is gon be sho boring and lose,,,
Tomorro night,,,
Lesh go Disney,,,
Jake Paul you should live stream the match to YouTube and sho the contract so e can all see the terms,,,
Bro said hes from Ohio for no reason,,,
Funny jakes th pro fight as if hes some boxer been fighting pro boxers,,,
Bro didnt make the bet,,,
Shut this man up jake,,,
Jake paul or tommy,,,
Jake,,,
jake def,,,
Tommy ill smash this bum,,,
Tommy a clon,,,
joshmoya umm,,,
My dog hen someones at the door,,,
Did bro just announce Jake Paul as  Jake PALM,,,
good god I hope Jake Paul get his a knocked the F out,,,
Yall funny in the comments,,,
Fury looks bigger More fit I dunno Pauls biggest opponent yet,,,
Tommy for the in,,,
Delicious Jake ill float like a  sting like a  Tommy fumbles ill end up going home ith  bank balance Molly ont be too happy ith the bet,,,
I hope Jake ins but I think hell get dusted,,,
I love ho all these people ont give Jake credit I ant yall to get in a ring ith Tommy fury I ant yall to fight him see ho quick yall get folded I feel like its going to be up to the judges on this one no knock out,,,
Come to India     Jake,,,
NGL Jake hot humbled by atching Andre and Tristan alk by look at his face lmao,,,
You notice Jake as about that life standing alone aint need no fking body to stand beteen him he stood alone they had there body guards on go,,,
Jake Paul Mashine,,,
MY GRANDMA MAKES THAT KHUBS IRGAG,,,
I often onder hy theres people that live on the high and I often onder hy theres people that live on the lo but all I could say is that I still onder hy  but  I kno I ill never be able to go to Dubai,,,
Mr Jakes  please help,,,
Nice,,,
Im cosens ith Bonnie and clid,,,
Are you in UAA Dubai Because I live there,,,
Bro a peregrine falcon is faster than that falcon,,,
My ex asked me ith a card at a sports game,,,
Dame hich u still made videos,,,
someone clip that and title the man ho can control floyds fights,,,
the savage ho edited him as shrek and added that laugh,,,
imagine if they didnt kne english nor heard of u just see some old men blablimg,,,
u kno hats crazy u paid  millie to go be there hile people ho live in dubai live and experiment this for free lul,,,
Jake is much more man than tate is,,,
little yachty,,,
,,,
Your name no is fatima Pffff they so like to indoctrinate people,,,
Uit de blog of Dubay can you see that jake paul,,,
DUBAI is LIT AF,,,
FUCK,,,
boy  hen Tristan as passing Jake I felt the pressure and Jake looked like a little kid scared of his dad at that moment Even the bouncer as off Tristans energy is fucking unmatched,,,
I ould pay  to shut you up honestly kid hush,,,
Yall kno hy da Arabian dude called Julia Fatma,,,
Can I Coll you because Im a big fan of your videos,,,
I love your videos,,,
ho as the person he said about pubg,,,
Is it is that Tana,,,
I love the freestyle this man is so entertaining I could atch him all day,,,
I literally live in Dubai my its my country,,,
that,,,
I could fight Mike Tyson to the death bro Tyson no could still knock you out,,,
Bro Im from dubi I this resort is called atlantes its nexts to the palm jumera you is,,,
Freestyle as garbage,,,
the guard is there just for u,,,
hat about Erica,,,
I ent to dubai for spring break,,,
Sheikh Paul,,,
You definitely have fun at a level Ive never seen before I hope your happy seems like boxing is hat you truly ant Good luck buddy your hard ork has definitely earned you more fans I hear other boxes saying ho hard you ork,,,
This,,,
Chleba chleba,,,
Keep YouTube up bro I love it,,,
The dubai vlog as crazy good cant belive it is already  months  time is going so fast,,,
the shrek,,,
team,,,
Lil yachty,,,
The aquarium,,,
kyrhsa phone number accidental leak,,,
Julia has something special vibes the smile and the positivity no onder Jake like her so much,,,
Dubai looks so futuristic like in the fantasy scfi video game o,,,
So hes obviously gay,,,
hos atching this after the Paul Furry fight,,,
You need Togo to AFGHANISTAN very beautiful real safari for you,,,
I am aiting for jack Paul convert to Islam in the comment section,,,
if he do he ill find the peace in his mind and heart and no need to go to haaii,,,
Peaceful and safe continent on the planet Middle East and a friendly people,,,
is the moment thank me later,,,
Bro can found better cheek than this lips one,,,
Jake boxing style  youtuber,,,
Come to papa,,,
Jake Paul vs Tai Tuivasa,,,
Looks really fun and like a good time,,,
top g,,,
My God that lady is beautiful,,,
Dubai is the best place in the orld to be,,,
Lmao,,,
YOUR VIDEOS ARE SO FREAKING AESOME,,,
Julia is so itty and smart her pace of coming up ith funnyrelevant responses is really impressive ngl,,,
hat is the backround arabic song called,,,
Clon,,,
Bro they ay Jake as looking at Andre hile Tristan came from behind as freaking cool I fking love the Tates,,,
That chick has so much botox no she looks like caitlyn jenner,,,
Nomore vies Poor you,,,
Yeah Julia got crazy nuts i ould never,,,
Jake Please give me money,,,
hy she is drinking red bull but no prime,,,
The most embarrassing thing I have ever atched,,,
Andre Tates better,,,
I have to say that as extremely gentleman like for Jake to apologize to that lady and let her go first at the revolving doorA lot of people ill say so hat but these days that kind of behavior is sooooo needed,,,
Yo ats up Jake paulers,,,
e all kno Jake froze up hen Andre and Tristan alked passed him,,,
Cringe hen he started rapping,,,
Do you kno I live in dubai,,,
ho cares about your vacation  youre still gay,,,
hy beautiful omen thinks having big blon saucage lips looks great,,,
Since I started folloing AT I realized Im broke even though I think Im rich af I make  grand a year,,,
gro up,,,
so is this clons name jake or paul,,,
Ho the fuck are the Pauls popular,,,
Andre tate vs Jake Paul ill be drop,,,
Jake fr you look like those Chechen jihadists ith the Arabic scarf on you,,,
They dudes move like virgins crazy to believe they have felt the arm touch of a oman,,,
his girlfriend is such a stupid,,,
Arabic,,,
a MILLION MY ASS,,,
Bro here tf didAndre rate come from,,,
People calling jake out so he did the same,,,
Jake looked like a scared little boy hen the brothers alked past,,,
tf Andre Tate doing there,,,
scammer,,,
even tho imy health is poor  i got no money i cant even afford nice food this guy videos makes me happy makes me forget my bad health my bad luck love you jake paul kev from scotland,,,
Paid for from crypto zoo,,,
Jake and Tate laugh at each other because they kno its for the content  lol,,,
Did you kno camels had milk,,,
This as actually one of the best YouTube videos Ive seen in a very long time,,,
Paid for by the dummies ho you scammed from crypto rug pulls,,,
Then yall onder hy nobody cares hen yall get scammed by the Blondie Doink Brothers,,,
Bro his oman is lmaooo,,,
Idk,,,
Dude is so unbelievable that hes talking  inches from his face  But for real bruh hys he so close like hes about to drop lips on him,,,
onder here all that money came from,,,
Crypto dummies,,,
No I cant talk but talks the hole time there is no ay she likes you,,,
as that a tuna ho as surprised that money kicks didnt pop up out of no here  I as,,,
ould love more Jake paul videos like this,,,
As annoying he is giv him his dues he knos ho to make dollar,,,
userjakepaul hey  hats all this about,,,
FUCKING LOVE JAKE IS A KING,,,
Hope your girl had a good time,,,
hy did the video go back to SLOG for a fe seconds at  lol,,,
FUCK YEAH,,,
hat an Epic Dana diss,,,
Its conquered land by Top G so be respectful hile youre alking,,,
Porque no te haces un canal en espaol,,,
Love to see this vlog Soon I ill do all that activities in Dubai,,,
And also i as there ith ma family in,,,
I as there ith my family last month from th to th,,,
Is there anyay possible to get hold of you Jake Paul  I too am passionate about making a change in MMA and Boxing orld  I have something that is a great benefit to all fighters for a lifetime that YOU can make happen,,,
ho else came to check Jakes channel after a long time like from team,,,
hos here after they broke up again,,,
This guy still got real fans damn tough he feel off,,,
,,,
Jake has turned around and rlly seems to be a seet and humble guy And him caring about his girlfriend is rlly nice too see And Im happy that hes truly happy,,,
hich girlfriend though Jutta,,,
I strongly suggest you JP folloers atch CoffeeZilla and learn the truth This mil holiday as sponsored by you Yall got duped,,,
hen are you going to pay back all the people you SCAMMED through your crypto adventures,,,
m you scammed people,,,
No he didnt,,,
Jake paul the man,,,
Do videos ith,,,
L vlogs,,,
Dink doink,,,
Jake paul get ready you fight Andre Tate  is coming soon,,,
mate you are going to be knocked out by tate and furys,,,
U think u the best boxer ever Im a better boxer Im   year old Muhammad Ali can beat u,,,
No one cares about your money Jake and I bet your gf is ith you for your money,,,
Jake Paul is a goose,,,
hat an absolute tool,,,
atch this to learn hat money cant buy,,,
just like tydus and erika,,,
Hope u had fun,,,
tristan as looking at you like a smal meal,,,
Ego the essence of an empty soul thus having to sho the importance of material,,,
Rip,,,
The coffezilla,,,
Jake is a pure entertainer starting beefs ith  people in the same night constantly promoting his next fight lol,,,
Dude she looks like that Caitlyn Jenner,,,
Guess this is here all the money they scammed from crypto zoo ent Crazy there are still people simping for this person,,,
In the boxing ring his a monster but hen is making a video is chilled,,,
Imagine if one of those yello fish ere robot fish,,,
Scammer,,,
The orst city on the planet,,,
HAT COLOR IS YOUR BUGATTI,,,
This dude so annoying,,,
AYO JAKE PAUL I ANT U TO ANSER THIS DO U THINK U COULD BE AT MUHAMMAD ALI IN A FIGHTPRIME U BETTER ANSER TO THIS BC I ANNA SEE HAT U THINK BITCH,,,
F Jake Paul Scammer,,,
Sure ould be great if Jake took that  million and paid back some of the people he scammed,,,
So this is here the devs money for cryptozoo ent lol hat a clon,,,
I love you so much Jake,,,
The ay Jake and Tristan ere staring at each other,,,
That freestyle as lit bro,,,
Love the Tate Bros,,,
e love Julia,,,
Andre Tate looks like a robot on camera ouldnt surprise me if he paid Elon to make copies of himself,,,
He finds it funny cos he genuinely doesnt kno here they are,,,
Jake met aboflah,,,
Go fight tate and lose,,,
Scammer,,,
gives me chills,,,
Casue ur soft,,,
Robertktn lol,,,
Ple do plan to come Nepal,,,
I like ho he supported slavery by going to Dubai Classic Paul family stuff,,,
Looks like Tate doesnt ant the smoke ith Paul thats the fight that needs to happen,,,
They like each other too much too fight each other it as all for publicity,,,
hello,,,
fight mike tyson hen he as young,,,
Thats pretty sad that you spent  million on one vacation before you kno youre gonna be broke and no one ill care,,,
did you kno camels have milk,,,
TZ,,,
this dude is caping,,,
Thank you Jake Paul for telling my country beautiful and live here and I love you,,,
Hey brah hy you gotta be such a dick man You got cash and can fight professionally but brah come on man pronounced main you aint got the looks or personality Hollyood,,,
Andre Top G,,,
Hard ork,,,
Gonna find himsel on Rikers island or san Quinten real soon,,,
Sinan g ANN fight itch you,,,
I been folloing you since you jumped on the nes van and I gotta say you have gron up so much and became your best version of yourself,,,
Didnt realize his gf is so dumb,,,
Andre Tate is better than u,,,
ho your next fight Lionel Messi,,,
Dubai,,,
I ant to fight you Jake Paul mil to fight,,,
jake vs tate lets goo,,,
I anna see Cobra murder Paul,,,
Jake is  correct about the lottery and taxing and same goes for casinos if youve on over a certain amount you have to pay taxes on it,,,
Restaurant on th minute,,,
Ayahuasca have you like,,,
True Classic Jake Paul Vlog Loved It,,,
guys life is str up crazy lmao,,,
Im also in Dubai,,,
Man I love Dubai i live in Dubai BURJ KHALIFA IS DA TALLEST BUILDIN,,,
Crazy much smarter Jake is about the orld than his cancel culture fearing brother,,,
He still knos ho to clickbait,,,
Best video for internet good luck brother,,,
Ho do you look  and  at the same time,,,
Dude the ay Tristan ans Andre tate alked past jake as cold ngl,,,
Yeah and Tristan is big,,,
Sick edits,,,
Betr has  donloads lol,,,
,,,
Love the car ride rant,,,
All of them,,,
Jake Paul rigs fights acts like a  year old and people ho actually pay for his fights are bums,,,
lol Tristain ith the death stare after you might be tought bro but u ere in danger then lol,,,
You made me jealous I anted to go there,,,
Thats Egypt flag,,,
thezebrafinch sho the dumbness of his folloers,,,
I already live in dubai,,,
he started rapping,,,
Good morning Jake Paulers,,,
Can you help me to pay my University Fee,,,
Omg jake paul Im ur biggest fan I love ur videos,,,
ould really love to see jake paul vs andre tate,,,
Top G made him et his pants,,,
Jake  goes to Dubai,,,
yeah youre so funny Jake Paul,,,
no e kno ho jake cant fight the camels,,,
Love the videos especially his girlfriend,,,
Andre Tate ill beat Jake could be an nice fight D Tate looked at Jake like he as a mouse D,,,
Top G,,,
Tate can easily smoke Jake,,,
Love to see Jakes comments so positive,,,
Yo,,,
Give my,,,
Jake Pauls cre members looked like they ere one second aay from asking for Tates signature,,,
I kne I asnt the only one trippin on that southpa movie Mad me tear up,,,
Hs,,,
Jake Paul hy you ignoring me on the balenciaga comment Do you support them,,,
crazy,,,
Yeah ok you bozo,,,
,,,
Trashi,,,
uncle fester john fury,,,
U finna loose,,,
This man Jake got me dying laughing through this hole video,,,
cap,,,
Then get a life,,,
Dude these comments have no like and half of them read like bots or people ith a small grasp on the concept of language,,,
So is jake on drugs,,,
Please make more vlogs,,,
Jake paul is that kinda guy in high school that ould humilliate his friends to look cool in front of the girls,,,
Loved the server at the seafood restaurant,,,
That monkey part had me dying,,,
So fske,,,
Dare me bro vibes,,,
fight paddy mma you ont,,,
Love this guys spirit,,,
Subscribe to a scammer,,,
hughjohn I have no idea hat kind of smart azz comment you are TRYING to make Please try again Think it out first then type,,,
hughjohn asnt his brother the one ho did that,,,
ariqis both of them actually,,,
Lol I love ho Floyd Mayeather cant still get over the Gotcha hat incident ith Jake,,,
e love Julia,,,
eleshalife hy shes brainless,,,
Although Jake is kinda mean hen facing Andre Tate but I kno Jake can be far more disrespectful,,,
Idk ho everyone forgot ho racist Jake Paul fe years ago hen he said theyll explode them selves about some arab fans,,,
man you re burnt out,,,
Damn bro your oman is bad as hell,,,
Hes a killer your a thriller,,,
Andre tate ill be your maker,,,
Come and reply lets make this happen,,,
Jake paul id slap you up no bother,,,
Love your sense of humour butur so funnyloved the video,,,
This man is going to get assassinated,,,
e can only hope,,,
The South African brother ith the falcon,,,
This video as cringe lol,,,
Andre Tate,,,
Bro I am atching this video and all I can hear is the falcon man speaking  you kno that mans from south africa ith that accent hat a legend,,,
Saffas represent,,,
Has she paid for anything yet,,,
Only Andre Tate Top G,,,
Deji eighs  damn he eighs  pounds more than me,,,
Orly,,,
more than me,,,
Jake paul is a boss,,,
Shout out to moneykicks,,,
hoever edited this missed a fe color grades gotta hit up Fours Media,,,
yo yall actually subcirbed to this guy yall kno mans a scammer instegator prentder hypocrite liar and many other things right yalll say andre is a bad guy but have y met this guy,,,
hats the definition of instegator,,,
Thats actually true my Prather told me that,,,
He is high as kite,,,
In the helicopter Jake as looking at his fantasy team lmao,,,
You are off your head,,,
Boy on dat coke,,,
Julia and jake is so cute,,,
i onder if he remembers hen he ent to the hunted hotel ith the ouija borad,,,
This man is sponsored tb  he got paid to do this,,,
I feel sorry for jake airrack ruined our second chances ith the sneek in videos,,,
Andre ill in in the boxning bich,,,
its nice to discovered our Arabic culture an general,,,
Hi came to loss Angels or ere ever u live ould u buy me hat ever I ant,,,
Hi Im Asu from CambodiaI really love the ordsI can change my dreamyes thanks for your videos,,,
Jake you should do the Old Vlogs you used to,,,
Extremely entertaining and fun vlog,,,
Sausage,,,
Ur earing balcinga,,,
its dangerous  ayo stfu,,,
Top G ill kill you just kno that Paul,,,
hat a role model,,,
Shave Your Beard and go back to  You,,,
Dollar U mean AED or DIRHAMS,,,
hen do e see the dare lair,,,
Hey jake paul this other YouTuber ants to fight you its Jeremy,,,
Jake Paul for President,,,
Paddy ya daddy trust me,,,
Fight paddy,,,
Jake Paul He Talks A Big Game He Calls Out Retired UFC Fighters Funny Thang Is HY Hasnt He Called Out MARK HUNT HUNT KOD A Professional Boxer Jake Paul Scared,,,
Andre tate aura il be like,,,
number leaked kryshna,,,
the title to this video has me in stitches the future is in good hands people XD,,,
Jake ill get in the ring ith anyone but hen it comes to hugging a camel he backs out,,,
lmfao haha,,,
Yea coz the camel asnt old or retired,,,
You guys are meant for eachotheryeah,,,
You kno this relasionship beteen jake and julia,,,
This is a  mil vie video YouTube just doesnt ant to promote Jake and his speech,,,
So many celebrieties One Vlog,,,
Hairline looking eak,,,
Damn hy do beautiful omen undergo that horrible lip surgery Just hy,,,
Hey Jake you got some nice muscles are they bulletproof,,,
Do you have a bughatti,,,
Jake,,,
Yes jake this as so fucking cool seeing your life,,,
I fuck ith that RM,,,
Andre Tate is the TOP G,,,
Lol Floyd didnt ant him ringside Floyd honestly ont fight Jake Got a black eye in his last fight Has looked his age too tbh,,,
Fight salt papi,,,
so they fixed the title,,,
That aitress passed the vibe check to the fullest,,,
Seriously she seemed dope asf,,,
Ur gonna get beaten by Andre Tate in a boxing match,,,
I love your videos,,,
Sup bitch need any sparring partners,,,
TRYING TO SOUND LIKE TATE LOL,,,
Do you kno camels have milk Lord Almighty there is no hope,,,
balenciaga,,,
Shrek made me laugh in on the floor,,,
LMFAO,,,
This dude is such a clon,,,
Tristan as ready,,,
Loved the facesitting,,,
I ant a boxing match against Titus,,,
bruv i really thought theu ill kiss,,,
hy doesnt he fight mike Tyson,,,
Jake Paul has everything because of steroids but he isnt ise,,,
The only thing that made him look talk is the as he had his head,,,
Jake likes to speak nonsense and doesnt admit he is on roids thats the only reason He act superior and has that shape,,,
Damn jake doesnt avg mill vies a vid anymore,,,
Hi jake,,,
He is a boxer right,,,
TZ,,,
Mike perry is ready hope you are,,,
e missed you bro,,,
I fuking love Jake Paul HE IS A BEAST,,,
Me and my dad ent there for a month and e spent m and I absolutely loved it,,,
Ask ur dad if he adopts gron men ho have a business and ill prob never do that for a month SO I CAN TOO,,,
tonerivera nah bro my  big brothers and my dad all do real estate and my other brother does architect and to celebrate I just enjoy life,,,
afflesYTonBlob probably the coolest thing Ive ever heard Cherish ur bros and dadcherish hat ya gottrying to do it for my kids no smaller scale lol but trying,,,
tonerivera thanks bro Im so blessed to have this family lol and I have donated a lot of money to charity in fact most of my money that I earn goes to charity anyays to help other people and hopefully I can meet u,,,
Uh hat thats more mone than Id make In  lifetimes,,,
tf u spend so much money on this U got scammed,,,
hat color is your bugatti,,,
i just did that as a joke,,,
Or Cyril gane or Daniel Cormier,,,
You should fight Francis nganou jake Paul lmaooo,,,
Great vlogs,,,
PAID SHEEP COMENT,,,
Gotte be honest I on  mil in a privatized lottery so yeah I had to pay  taxes BUT the only lottery thats run by the government is tax free,,,
SOLAR PLEXUS CLON GLIDERlook it upJake Paul ill use one soon guys,,,
Jake is smarter than he acts,,,
Honestly Jake I kno you  ont respond to my comment but Im curious as to hy did you duck hasim over lbs but hasim just fought a dude hos lbs more and actually lasted pretty good,,,
He is nothing in  front of andre tate,,,
Cocaine bear,,,
The best thing you can do is go to  England And challenge some gypsy  Fighters,,,
hy is it none of Jake Pauls fans Have slanded my comments Because theres no argument,,,
Because your a nobody so hy ould anyone care,,,
Julias a daredevil here can I find one,,,
Sag like Ohio,,,
Para la persona que esta le yendo esto que diosito lo bendiga hoy y siempre,,,
Paddy ill smack you,,,
I anna bare knuckle this dude so bad,,,
Inbox me,,,
HaT cOlOr iS yOuR bUgGaTtI hat color is your hair Andre huh,,,
Nah mf said I could fight mike Tyson to the death mike is nice no but he ould still fuck John fury up,,,
Top G,,,
That as a jack,,,
Jake that asnt a tuna,,,
the confidence andre tate has as brilliant,,,
AS,,,
you ant free giftcards,,,
Same ith Jake they both like each other,,,
I ant a camel macchiato,,,
Nobody gonna talk about the balenciaga shirt,,,
That phet  cant do him any good specially mixing coke bro,,,
Surya Ihlas indexed ith number  number of verses,,,
tristan tate ould kill the fuck out of jake paul no need big top g,,,
Milk camel thats sooo funny,,,
Jake Paul is such a cool dude,,,
i go to Dubai before and I live in an Arab country,,,
Falcons have better health care than UFC fighters,,,
that freestyle tho,,,
Andre tate is unbeatable,,,
For him being apparebtly such a terrible human being and misogynist Id chose him over this fool anyday,,,
Youve never been in Dubai,,,
Bro tate and tommy fury in the same night,,,
IS THIS GUY ON THE PIPE,,,
Andre is fucking cold bro,,,
Ho does it feels to sell your sould to the illuminati,,,
FINALLY a vlog orth atching Ive been having to put up ith NELKS BULLSHIT vlog this year and its torture,,,
Jake is by far the best boxer out there right no,,,
I am just happy to see his girlfriend ith him She looks like one in a lifetime hold tight to her bro,,,
Steroids are very addictive,,,
The face that Jake makes hen Tristan Tate makes eye contact ith him he looks like a child angry after you took candy aay from them,,,
,,,
I never sa Tristan hich bit as it,,,
nickpadget he as behind Andres bodyguard earing a suit i think maroon colour,,,
HABIBI ELCOME TO DUBAI,,,
k vies in  days rough to say the least,,,
Make more Vlogs,,,
oke Jake,,,
Time to get a La Ferrari haha,,,
hat is this griddy this griddy is from ohio  as he drunk here   damn he is a bad driver,,,
hats the song at,,,
Ayyyy,,,
That asnt a tuna,,,
jake have a kid ith julia or something it ill take your understanding in life to next lvl pregnancy times are magical dude,,,
this is stupid hy does jake support pedophiles you a pedo bro,,,
did jake forget about tydus,,,
jake vs floyd ould be dope even tho i feel like jake ould get schooled it has to be honestly,,,
Thats no Tuna,,,
atch ho ur friends are dropping ur next LO,,,
That  line got me,,,
Jake Paul is fun to atch crazy bold move at Mayfield fight,,,
Top G ill murder this clon,,,
No I have to hit Dubailooks too lit,,,
m vacation really Doesnt even look that impressive tbh,,,
ont of been that much its just for the title,,,
sexyjord so clickbait,,,
I thought those ere aks,,,
Do you have to become a Muslim immediately for that  Or are they just using you for standard propaganda,,,
Sporting that Balenciaga,,,
does nobody see the silence and fear in jake hen Andre and Tristan come up to him lol,,,
Beat the s out of Andre Tate,,,
I cant believe this guys still trying the hole orld just ants to see him get his ass hooped,,,
U r surrounded by yes men and yes omen,,,
,,,
He definitley hungout ith Tate off camera after this,,,
ant jake to beat andre by any means neccessary been a huge jake supporter from  but man that andre dude ith his little beady eyes stared a hole in jakey come on jake you got this,,,
u can see love in jack eyes to his GF bruh thas  crazy,,,
ho is simming under ater trippy lmao,,,
ho to aste  millino dollars bro nobody gives a fuck lmao  you got time to delete this,,,
Definitely having fun trying drugs hile hes there,,,
The problem child in Dubai Ladies and gentlemen,,,
Ur a beast jake,,,
Hes a,,,
tate,,,
xito y bendiciones para la familia,,,
You can understand Floyds concern after the Tommy Fury incident  KSIs hole event as vicariously promoting Jake Paul  Free publicity,,,
Dubai looks amazing,,,
o it is amazing,,,
Only Happens In Ohio,,,
Calls himself a pro boxer but he hasnt fought a pro boxer yet,,,
The balenciaga tshirt    pedo fan club,,,
DUBAI LOOKS LITTT,,,
Definitely looks amazing,,,
YouTube aint his platform anymore no one cares about these videos Jake,,,
Id love to see your car explode,,,
Your ife actually look likes an old Granny ith her face been pulled back to look young,,,
e cant all be rich like u so maybe us buying a lottery ticket can get us some extra money in our allet,,,
One video a month ont hurt,,,
Those birds have longterm health care than the UFC fighters,,,
hat a shitty vacation bro,,,
You can rite off lottery tickets,,,
Lottery ticket tax logic as too good,,,
Aaah the jokegyal Paul sisters My favourite deebs,,,
Shes only ith jake for his money lets be serious hes a proper ugly mong and hes also a rapist but money talks,,,
Hello sir I need your help please help me am so poor but my dream is a true you can help me sir please please,,,
tate ould annihilate you,,,
No your name is Fatma,,,
Your in Tate Territory habibi,,,
My last name is falcon lol,,,
If you ever need a gym in England I have  one of the biggest gyms in the country most equipped but also under the radar I have the number  female in the country trough this Feel free to contact me,,,
Kate is going to lose so much,,,
I atched Southpa last night lmaooo,,,
vlogs,,,
i remember hen jake paul used to do pranks ith tydus,,,
Big fan keep doing you Jake hope all so ell StaySafeStayHealthy,,,
Box Dustin Poirier,,,
hatta buncha poopers,,,
Old jake Paul,,,
julia is literally the definition of a la girl,,,
jake you kno you cant do nothing to andre tate,,,
kinda eird to talk about lottery being bad hen your the oner of betr,,,
Hang on a second ho do they keep those pool balls on that pool table,,,
That guy ith the bird is from,,,
ould like to see the Tate Brothers take on the Paul Brothers,,,
Doesnt the other hotelrooms see inside the others,,,
is he muslim,,,
Jake youre savage,,,
Amazing the omen that these dudes getif they ere broke Id love to see the girls they be ithstraight dimes cause they rich smh,,,
Hes a very immature very odd very rude him and his brother and literally out of their minds,,,
Haj Jake,,,
bro I miss this,,,
Still calling out smaller fighters hat a nugget,,,
lmao,,,
She gets shot In the begining of sputhpa,,,
Do you support pedaphelia earing balenciaga,,,
jake vs Andre tata,,,
Can hear a South African from a mile aay,,,
This dude alays gave me short bus Vibes,,,
Jake is stupid he cant read,,,
more vlogsssss,,,
Andre,,,
Yall caught that number,,,
Lets goooo,,,
Your oman is annoying af,,,
At least he got,,,
His name is abo flah he is the biggest youtuber in the middle east,,,
andre tate anna be is still cringe af,,,
Rap as good,,,
Essa cara  o melhor youtube do mundo,,,
top g,,,
Stop copying andre tate,,,
love you jake and loved your moment ith Andre tate please be friends you guys,,,
Happy  years anniversary,,,
Happy  years anniversary,,,
Happy  year anniversary,,,
Is there a Tyron oodley behind Ben Askren,,,
Are you on steroids,,,
Im pretty sure more then half the people as hoping his career  ould end,,,
Jake needs to fight his eight group in the octagon,,,
Is this guy actually a legit fighter Ive seen kids box better than that  no fight training here and Id love to take a crack,,,
Jake Paul is the best,,,
Best ever hat  Lol,,,
jake lets goooooooooo,,,
Hehe cringe,,,
Big puff,,,
as hilarious,,,
Bruh if this kid even trys to get in the ring ith pacman hes dead,,,
huh,,,
Pusio,,,
u I like this thing to me or you and I can  to me I live on my train,,,
E,,,
ingen liker deg,,,
Keep it up jake,,,
Lets go,,,
Go Jake,,,
Call out tank if you a real BOXER,,,
Hope you lose jake,,,
Fight Josh Bruckner,,,
VAMOS JAKE PAUL,,,
tf Ben adoring is fat and out of shape fight a real challenge,,,
Yayayayyyaya,,,
rip Ben,,,
Re FANTASMA acho jaja,,,
Bitch youre telling me I almost paid like  just for a  second fight,,,
REMEMBER JESUS LOVES YALL AND TO BE SAVED AND ALAYS READY FOR GODS RETURN AND HAVE A BLESSED DAY,,,
Go jake paul,,,
jake paul ell min,,,
I think some came for this,,,
The most clon ass video Ive seen all day,,,
hat the hell is this channell,,,
If Jake loses its just sad,,,
this     man      his      name      is        jake  paul,,,
noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo   ay,,,
this    Man     is        a     mazing,,,
This as so fuckin criiiiiiiiiiiiiinge,,,
Troll ilder,,,
He said the reason hy e are all here,,,
Symbolism ill be their donfall,,,
POV Ur jake paul this no means ur  stincky,,,
Fight Tommy fury and last more than  rounds and e ill see if you are a boxer you big dosser,,,
Jake knocked the hell out Ive been ass ipe,,,
,,,
,,,
that Conor stance is cringe AF,,,
So gay,,,
Back round,,,
I like ho jacks robot danceing in the back found,,,
,,,
Yo bro that as crazy,,,
Jake is soo strong,,,
Robot,,,
Floyd Mayeather,,,
Floyd Mayeather,,,
Take a good look at my channel,,,
Take a good look at my channel,,,
Take a good look at my channel,,,
Look ho FAT ben askren is,,,
I love ho  to  people cheered for Jake,,,
Jake i think is no taller than  feet and no shorter,,,
Jake INS,,,
I almost eight as much as Ben at,,,
hen they said in Atlanta Georgia  thats here I as born,,,
e all kno Ben as like that a nice ahh robot,,,
Lets talk about something you also have a talent for  SAing omen and then pretending it didnt happen,,,
Bruh BEN FAT,,,
Ben Ned to cut out on that McDonalds doe,,,
Jake Paul is the best fighter oooo,,,
Jake Paul you better than this,,,
CONGRATULATIONS JAKE PAUL I SA TRAV AND COR AND U ONNN,,,
hite shirt guy from airrack,,,
hat a clon,,,
yoour  got   to    in,,,
I actually ant to see jake paul go against a actual boxer or atleast one hos on his level,,,
damn askren had a fat belly and and didnt shed and gain muscle,,,
hes asking for a beat,,,
